"['3450', '370', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15667', '3:0:0', '1', '0.60', '236', '0.00', '0.17', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15668', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15669', '3:0:0', '1', '0.60', '236', '0.00', '0.35', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15670', '3:0:0', '1', '0.60', '236', '0.00', '0.16', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15671', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15672', '3:0:0', '1', '0.60', '236', '0.00', '0.68', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15673', '3:0:0', '1', '0.60', '236', '0.00', '0.20', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15674', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15675', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15676', '3:0:0', '1', '0.60', '236', '0.00', '0.48', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15677', '3:0:0', '1', '0.60', '236', '0.00', '0.76', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15678', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15679', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15680', '3:0:0', '1', '0.60', '236', '0.00', '0.32', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15681', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15682', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15683', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15684', '3:0:0', '1', '0.60', '236', '0.00', '0.55', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15685', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15686', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15687', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15688', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15689', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15690', '3:0:0', '1', '0.60', '236', '0.00', '0.72', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15691', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15692', '3:0:0', '1', '0.60', '236', '0.00', '0.72', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15693', '3:0:0', '1', '0.60', '236', '0.00', '0.38', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15694', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15695', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15696', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15697', '3:0:0', '1', '0.60', '236', '0.00', '0.26', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15698', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15699', '3:0:0', '1', '0.60', '236', '0.00', '0.52', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15700', '3:0:0', '1', '0.60', '236', '0.00', '0.35', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15701', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15702', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15703', '3:0:0', '1', '0.60', '236', '0.00', '0.16', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15704', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15705', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15706', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15707', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15708', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15709', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15710', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15711', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15712', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15713', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15714', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15715', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15716', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15717', '3:0:0', '1', '0.60', '236', '0.00', '0.26', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15718', '3:0:0', '1', '0.60', '236', '0.00', '0.17', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15719', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15720', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15721', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15722', '3:0:0', '1', '0.60', '236', '0.00', '0.22', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15723', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15724', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15725', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15726', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15727', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15728', '3:0:0', '1', '0.60', '236', '0.00', '0.22', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15729', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15730', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15731', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15732', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15733', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15734', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15735', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15736', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15737', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15738', '3:0:0', '1', '0.60', '236', '0.00', '0.46', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15739', '3:0:0', '1', '0.60', '236', '0.00', '0.64', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15740', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15741', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15742', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15743', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15744', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15745', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15746', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15747', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15748', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15749', '3:0:0', '1', '0.60', '236', '0.00', '0.55', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15750', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15751', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15752', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15753', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15754', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15755', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15756', '3:0:0', '1', '0.60', '236', '0.00', '0.51', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15757', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15758', '3:0:0', '1', '0.60', '236', '0.00', '0.31', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15759', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15760', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15761', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15762', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15763', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15764', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15765', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15766', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15767', '3:0:0', '1', '0.60', '236', '0.00', '0.21', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15768', '3:0:0', '1', '0.60', '236', '0.00', '0.52', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15769', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15770', '3:0:0', '1', '0.60', '236', '0.00', '0.32', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15771', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15772', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15773', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15774', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15775', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15776', '3:0:0', '1', '0.60', '236', '0.00', '0.52', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15777', '3:0:0', '1', '0.60', '236', '0.00', '0.53', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15778', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15779', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15780', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15781', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15782', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15783', '3:0:0', '1', '0.60', '236', '0.00', '0.57', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15784', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15785', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15786', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15787', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15788', '3:0:0', '1', '0.60', '236', '0.00', '0.26', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15789', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15790', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15791', '3:0:0', '1', '0.60', '236', '0.00', '0.48', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15792', '3:0:0', '1', '0.60', '236', '0.00', '0.61', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15793', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15794', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15795', '3:0:0', '1', '0.60', '236', '0.00', '0.58', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15796', '3:0:0', '1', '0.60', '236', '0.00', '0.20', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15797', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15798', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15799', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15800', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15801', '3:0:0', '1', '0.60', '236', '0.00', '0.26', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15802', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15803', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15804', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15805', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15806', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15807', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15808', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15809', '3:0:0', '1', '0.60', '236', '0.00', '0.32', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15810', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15811', '3:0:0', '1', '0.60', '236', '0.00', '0.35', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15812', '3:0:0', '1', '0.60', '236', '0.00', '0.26', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15813', '3:0:0', '1', '0.60', '236', '0.00', '0.46', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15814', '3:0:0', '1', '0.60', '236', '0.00', '0.50', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15815', '3:0:0', '1', '0.60', '236', '0.00', '0.54', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15816', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15817', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15818', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15819', '3:0:0', '1', '0.60', '236', '0.00', '0.53', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15820', '3:0:0', '1', '0.60', '236', '0.00', '0.55', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15821', '3:0:0', '1', '0.60', '236', '0.00', '0.49', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15822', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15823', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15824', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15825', '3:0:0', '1', '0.60', '236', '0.00', '0.61', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15826', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15827', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15828', '3:0:0', '1', '0.60', '236', '0.00', '0.54', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15829', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15830', '3:0:0', '1', '0.60', '236', '0.00', '0.46', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15831', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15832', '3:0:0', '1', '0.60', '236', '0.00', '0.72', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15833', '3:0:0', '1', '0.60', '236', '0.00', '0.52', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15834', '3:0:0', '1', '0.60', '236', '0.00', '0.68', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15835', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15836', '3:0:0', '1', '0.60', '236', '0.00', '0.20', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15837', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15838', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15839', '3:0:0', '1', '0.60', '236', '0.00', '0.66', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15840', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15841', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15842', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15843', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15844', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15845', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15846', '3:0:0', '1', '0.60', '236', '0.00', '0.50', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15847', '3:0:0', '1', '0.60', '236', '0.00', '0.48', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15848', '3:0:0', '1', '0.60', '236', '0.00', '0.66', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15849', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15850', '3:0:0', '1', '0.60', '236', '0.00', '0.51', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15851', '3:0:0', '1', '0.60', '236', '0.00', '0.51', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15852', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15853', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15854', '3:0:0', '1', '0.60', '236', '0.00', '0.54', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15855', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15856', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15857', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15858', '3:0:0', '1', '0.60', '236', '0.00', '0.50', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15859', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15860', '3:0:0', '1', '0.60', '236', '0.00', '0.54', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15861', '3:0:0', '1', '0.60', '236', '0.00', '0.15', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15862', '3:0:0', '1', '0.60', '236', '0.00', '0.35', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15863', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15864', '3:0:0', '1', '0.60', '236', '0.00', '0.70', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15865', '3:0:0', '1', '0.60', '236', '0.00', '0.55', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15866', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15867', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15868', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15869', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15870', '3:0:0', '1', '0.60', '236', '0.00', '0.38', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15871', '3:0:0', '1', '0.60', '236', '0.00', '0.21', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15872', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '15873', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
